carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index,time
147,141,moderate,2024-04-25 02:00:00+00:00
143,154,moderate,2024-04-25 02:30:00+00:00
134,151,moderate,2024-04-25 03:00:00+00:00
156,157,moderate,2024-04-25 03:30:00+00:00
167,164,moderate,2024-04-25 04:00:00+00:00
171,173,moderate,2024-04-25 04:30:00+00:00
186,192,high,2024-04-25 05:00:00+00:00
177,185,moderate,2024-04-25 05:30:00+00:00
202,186,moderate,2024-04-25 06:00:00+00:00
190,176,moderate,2024-04-25 06:30:00+00:00
183,171,moderate,2024-04-25 07:00:00+00:00
176,170,moderate,2024-04-25 07:30:00+00:00
171,165,moderate,2024-04-25 08:00:00+00:00
169,164,moderate,2024-04-25 08:30:00+00:00
164,161,moderate,2024-04-25 09:00:00+00:00
170,155,moderate,2024-04-25 09:30:00+00:00
161,150,moderate,2024-04-25 10:00:00+00:00
158,150,moderate,2024-04-25 10:30:00+00:00
150,154,moderate,2024-04-25 11:00:00+00:00
150,155,moderate,2024-04-25 11:30:00+00:00
155,156,moderate,2024-04-25 12:00:00+00:00
158,162,moderate,2024-04-25 12:30:00+00:00
159,161,moderate,2024-04-25 13:00:00+00:00
167,164,moderate,2024-04-25 13:30:00+00:00
166,177,moderate,2024-04-25 14:00:00+00:00
168,185,moderate,2024-04-25 14:30:00+00:00
167,194,high,2024-04-25 15:00:00+00:00
183,197,high,2024-04-25 15:30:00+00:00
190,199,high,2024-04-25 16:00:00+00:00
203,199,high,2024-04-25 16:30:00+00:00
202,204,high,2024-04-25 17:00:00+00:00
207,208,high,2024-04-25 17:30:00+00:00
205,212,high,2024-04-25 18:00:00+00:00
211,212,high,2024-04-25 18:30:00+00:00
216,215,high,2024-04-25 19:00:00+00:00
220,222,high,2024-04-25 19:30:00+00:00
220,219,high,2024-04-25 20:00:00+00:00
228,212,high,2024-04-25 20:30:00+00:00
224,196,high,2024-04-25 21:00:00+00:00
212,178,moderate,2024-04-25 21:30:00+00:00
201,174,moderate,2024-04-25 22:00:00+00:00
192,173,moderate,2024-04-25 22:30:00+00:00
172,168,moderate,2024-04-25 23:00:00+00:00
148,165,moderate,2024-04-25 23:30:00+00:00
174,168,moderate,2024-04-26 00:00:00+00:00
168,169,moderate,2024-04-26 00:30:00+00:00
166,168,moderate,2024-04-26 01:00:00+00:00
171,164,moderate,2024-04-26 01:30:00+00:00
167,162,moderate,2024-04-26 02:00:00+00:00
167,168,moderate,2024-04-26 02:30:00+00:00
166,166,moderate,2024-04-26 03:00:00+00:00
173,176,moderate,2024-04-26 03:30:00+00:00
172,180,moderate,2024-04-26 04:00:00+00:00
194,195,high,2024-04-26 04:30:00+00:00
193,209,high,2024-04-26 05:00:00+00:00
206,208,high,2024-04-26 05:30:00+00:00
212,213,high,2024-04-26 06:00:00+00:00
206,209,high,2024-04-26 06:30:00+00:00
217,201,high,2024-04-26 07:00:00+00:00
208,194,high,2024-04-26 07:30:00+00:00
203,193,high,2024-04-26 08:00:00+00:00
191,190,high,2024-04-26 08:30:00+00:00
192,190,high,2024-04-26 09:00:00+00:00
191,187,moderate,2024-04-26 09:30:00+00:00
192,183,moderate,2024-04-26 10:00:00+00:00
191,183,moderate,2024-04-26 10:30:00+00:00
181,185,moderate,2024-04-26 11:00:00+00:00
184,176,moderate,2024-04-26 11:30:00+00:00
190,174,moderate,2024-04-26 12:00:00+00:00
185,175,moderate,2024-04-26 12:30:00+00:00
178,177,moderate,2024-04-26 13:00:00+00:00
179,192,high,2024-04-26 13:30:00+00:00
183,204,high,2024-04-26 14:00:00+00:00
191,214,high,2024-04-26 14:30:00+00:00
203,218,high,2024-04-26 15:00:00+00:00
213,224,high,2024-04-26 15:30:00+00:00
218,225,high,2024-04-26 16:00:00+00:00
222,224,high,2024-04-26 16:30:00+00:00
226,226,high,2024-04-26 17:00:00+00:00
226,229,high,2024-04-26 17:30:00+00:00
222,231,high,2024-04-26 18:00:00+00:00
229,235,high,2024-04-26 18:30:00+00:00
227,236,high,2024-04-26 19:00:00+00:00
233,238,high,2024-04-26 19:30:00+00:00
232,234,high,2024-04-26 20:00:00+00:00
234,229,high,2024-04-26 20:30:00+00:00
230,215,high,2024-04-26 21:00:00+00:00
224,196,high,2024-04-26 21:30:00+00:00
216,197,high,2024-04-26 22:00:00+00:00
207,193,high,2024-04-26 22:30:00+00:00
193,190,high,2024-04-26 23:00:00+00:00
181,188,moderate,2024-04-26 23:30:00+00:00
189,188,moderate,2024-04-27 00:00:00+00:00
180,187,moderate,2024-04-27 00:30:00+00:00
180,181,moderate,2024-04-27 01:00:00+00:00
179,176,moderate,2024-04-27 01:30:00+00:00
175,169,moderate,2024-04-27 02:00:00+00:00
173,164,moderate,2024-04-27 02:30:00+00:00
169,162,moderate,2024-04-27 03:00:00+00:00
165,161,moderate,2024-04-27 03:30:00+00:00
161,158,moderate,2024-04-27 04:00:00+00:00
163,156,moderate,2024-04-27 04:30:00+00:00
153,153,moderate,2024-04-27 05:00:00+00:00
157,154,moderate,2024-04-27 05:30:00+00:00
155,154,moderate,2024-04-27 06:00:00+00:00
159,149,moderate,2024-04-27 06:30:00+00:00
154,149,moderate,2024-04-27 07:00:00+00:00
149,150,moderate,2024-04-27 07:30:00+00:00
146,149,moderate,2024-04-27 08:00:00+00:00
145,150,moderate,2024-04-27 08:30:00+00:00
145,150,moderate,2024-04-27 09:00:00+00:00
144,155,moderate,2024-04-27 09:30:00+00:00
149,155,moderate,2024-04-27 10:00:00+00:00
141,155,moderate,2024-04-27 10:30:00+00:00
150,155,moderate,2024-04-27 11:00:00+00:00
149,154,moderate,2024-04-27 11:30:00+00:00
149,153,moderate,2024-04-27 12:00:00+00:00
148,154,moderate,2024-04-27 12:30:00+00:00
146,156,moderate,2024-04-27 13:00:00+00:00
145,155,moderate,2024-04-27 13:30:00+00:00
155,153,moderate,2024-04-27 14:00:00+00:00
155,155,moderate,2024-04-27 14:30:00+00:00
153,162,moderate,2024-04-27 15:00:00+00:00
158,161,moderate,2024-04-27 15:30:00+00:00
165,163,moderate,2024-04-27 16:00:00+00:00
161,157,moderate,2024-04-27 16:30:00+00:00
165,155,moderate,2024-04-27 17:00:00+00:00
156,160,moderate,2024-04-27 17:30:00+00:00
155,164,moderate,2024-04-27 18:00:00+00:00
155,167,moderate,2024-04-27 18:30:00+00:00
160,165,moderate,2024-04-27 19:00:00+00:00
166,158,moderate,2024-04-27 19:30:00+00:00
163,148,moderate,2024-04-27 20:00:00+00:00
154,138,moderate,2024-04-27 20:30:00+00:00
149,128,moderate,2024-04-27 21:00:00+00:00
141,116,moderate,2024-04-27 21:30:00+00:00
137,110,moderate,2024-04-27 22:00:00+00:00
113,110,moderate,2024-04-27 22:30:00+00:00
110,106,low,2024-04-27 23:00:00+00:00
113,107,low,2024-04-27 23:30:00+00:00
103,112,moderate,2024-04-28 00:00:00+00:00
101,113,moderate,2024-04-28 00:30:00+00:00
100,106,low,2024-04-28 01:00:00+00:00
106,94,low,2024-04-28 01:30:00+00:00
102,85,low,2024-04-28 02:00:00+00:00
94,88,low,2024-04-28 02:30:00+00:00
83,87,low,2024-04-28 03:00:00+00:00
90,88,low,2024-04-28 03:30:00+00:00
90,90,low,2024-04-28 04:00:00+00:00
87,95,low,2024-04-28 04:30:00+00:00
89,100,low,2024-04-28 05:00:00+00:00
91,98,low,2024-04-28 05:30:00+00:00
97,99,low,2024-04-28 06:00:00+00:00
109,96,low,2024-04-28 06:30:00+00:00
90,100,low,2024-04-28 07:00:00+00:00
97,93,low,2024-04-28 07:30:00+00:00
97,89,low,2024-04-28 08:00:00+00:00
91,94,low,2024-04-28 08:30:00+00:00
82,91,low,2024-04-28 09:00:00+00:00
86,90,low,2024-04-28 09:30:00+00:00
86,87,low,2024-04-28 10:00:00+00:00
82,85,low,2024-04-28 10:30:00+00:00
81,78,low,2024-04-28 11:00:00+00:00
82,73,low,2024-04-28 11:30:00+00:00
77,72,low,2024-04-28 12:00:00+00:00
73,73,low,2024-04-28 12:30:00+00:00
69,72,low,2024-04-28 13:00:00+00:00
67,72,low,2024-04-28 13:30:00+00:00
71,75,low,2024-04-28 14:00:00+00:00
73,80,low,2024-04-28 14:30:00+00:00
77,89,low,2024-04-28 15:00:00+00:00
82,103,low,2024-04-28 15:30:00+00:00
91,105,low,2024-04-28 16:00:00+00:00
101,106,low,2024-04-28 16:30:00+00:00
108,105,low,2024-04-28 17:00:00+00:00
106,110,moderate,2024-04-28 17:30:00+00:00
100,112,moderate,2024-04-28 18:00:00+00:00
98,113,moderate,2024-04-28 18:30:00+00:00
98,110,moderate,2024-04-28 19:00:00+00:00
99,109,low,2024-04-28 19:30:00+00:00
87,95,low,2024-04-28 20:00:00+00:00
86,89,low,2024-04-28 20:30:00+00:00
85,72,low,2024-04-28 21:00:00+00:00
73,61,low,2024-04-28 21:30:00+00:00
59,61,low,2024-04-28 22:00:00+00:00
54,61,low,2024-04-28 22:30:00+00:00
57,58,low,2024-04-28 23:00:00+00:00
81,61,low,2024-04-28 23:30:00+00:00
59,67,low,2024-04-29 00:00:00+00:00
69,69,low,2024-04-29 00:30:00+00:00
63,66,low,2024-04-29 01:00:00+00:00
60,63,low,2024-04-29 01:30:00+00:00
68,65,low,2024-04-29 02:00:00+00:00
66,72,low,2024-04-29 02:30:00+00:00
65,79,low,2024-04-29 03:00:00+00:00
69,99,low,2024-04-29 03:30:00+00:00
81,106,low,2024-04-29 04:00:00+00:00
97,113,moderate,2024-04-29 04:30:00+00:00
102,116,moderate,2024-04-29 05:00:00+00:00
107,111,moderate,2024-04-29 05:30:00+00:00
103,102,low,2024-04-29 06:00:00+00:00
96,89,low,2024-04-29 06:30:00+00:00
89,80,low,2024-04-29 07:00:00+00:00
78,74,low,2024-04-29 07:30:00+00:00
69,63,low,2024-04-29 08:00:00+00:00
63,53,low,2024-04-29 08:30:00+00:00
56,49,low,2024-04-29 09:00:00+00:00
49,49,low,2024-04-29 09:30:00+00:00
46,48,low,2024-04-29 10:00:00+00:00
44,48,low,2024-04-29 10:30:00+00:00
43,41,low,2024-04-29 11:00:00+00:00
47,40,low,2024-04-29 11:30:00+00:00
42,39,low,2024-04-29 12:00:00+00:00
41,42,low,2024-04-29 12:30:00+00:00
35,41,low,2024-04-29 13:00:00+00:00
33,34,very low,2024-04-29 13:30:00+00:00
67,39,low,2024-04-29 14:00:00+00:00
36,50,low,2024-04-29 14:30:00+00:00
41,66,low,2024-04-29 15:00:00+00:00
52,87,low,2024-04-29 15:30:00+00:00
63,101,low,2024-04-29 16:00:00+00:00
65,108,low,2024-04-29 16:30:00+00:00
67,115,moderate,2024-04-29 17:00:00+00:00
111,118,moderate,2024-04-29 17:30:00+00:00
107,122,moderate,2024-04-29 18:00:00+00:00
121,122,moderate,2024-04-29 18:30:00+00:00
122,123,moderate,2024-04-29 19:00:00+00:00
117,114,moderate,2024-04-29 19:30:00+00:00
120,106,low,2024-04-29 20:00:00+00:00
111,101,low,2024-04-29 20:30:00+00:00
107,87,low,2024-04-29 21:00:00+00:00
105,63,low,2024-04-29 21:30:00+00:00
91,59,low,2024-04-29 22:00:00+00:00
91,58,low,2024-04-29 22:30:00+00:00
107,62,low,2024-04-29 23:00:00+00:00
62,65,low,2024-04-29 23:30:00+00:00
69,65,low,2024-04-30 00:00:00+00:00
71,61,low,2024-04-30 00:30:00+00:00
69,63,low,2024-04-30 01:00:00+00:00
68,60,low,2024-04-30 01:30:00+00:00
70,59,low,2024-04-30 02:00:00+00:00
63,58,low,2024-04-30 02:30:00+00:00
64,58,low,2024-04-30 03:00:00+00:00
65,60,low,2024-04-30 03:30:00+00:00
64,63,low,2024-04-30 04:00:00+00:00
67,60,low,2024-04-30 04:30:00+00:00
70,66,low,2024-04-30 05:00:00+00:00
72,66,low,2024-04-30 05:30:00+00:00
73,61,low,2024-04-30 06:00:00+00:00
71,60,low,2024-04-30 06:30:00+00:00
61,55,low,2024-04-30 07:00:00+00:00
60,54,low,2024-04-30 07:30:00+00:00
56,47,low,2024-04-30 08:00:00+00:00
55,45,low,2024-04-30 08:30:00+00:00
50,42,low,2024-04-30 09:00:00+00:00
47,46,low,2024-04-30 09:30:00+00:00
45,42,low,2024-04-30 10:00:00+00:00
47,38,low,2024-04-30 10:30:00+00:00
46,37,low,2024-04-30 11:00:00+00:00
38,38,low,2024-04-30 11:30:00+00:00
42,37,low,2024-04-30 12:00:00+00:00
40,39,low,2024-04-30 12:30:00+00:00
38,42,low,2024-04-30 13:00:00+00:00
42,51,low,2024-04-30 13:30:00+00:00
41,59,low,2024-04-30 14:00:00+00:00
41,57,low,2024-04-30 14:30:00+00:00
50,71,low,2024-04-30 15:00:00+00:00
49,86,low,2024-04-30 15:30:00+00:00
71,97,low,2024-04-30 16:00:00+00:00
83,108,low,2024-04-30 16:30:00+00:00
85,116,moderate,2024-04-30 17:00:00+00:00
109,119,moderate,2024-04-30 17:30:00+00:00
114,121,moderate,2024-04-30 18:00:00+00:00
111,126,moderate,2024-04-30 18:30:00+00:00
118,127,moderate,2024-04-30 19:00:00+00:00
117,125,moderate,2024-04-30 19:30:00+00:00
120,120,moderate,2024-04-30 20:00:00+00:00
122,115,moderate,2024-04-30 20:30:00+00:00
115,105,low,2024-04-30 21:00:00+00:00
116,98,low,2024-04-30 21:30:00+00:00
117,93,low,2024-04-30 22:00:00+00:00
102,105,low,2024-04-30 22:30:00+00:00
94,112,moderate,2024-04-30 23:00:00+00:00
126,115,moderate,2024-04-30 23:30:00+00:00
98,112,moderate,2024-05-01 00:00:00+00:00
115,105,low,2024-05-01 00:30:00+00:00
109,105,low,2024-05-01 01:00:00+00:00
108,103,low,2024-05-01 01:30:00+00:00
104,107,low,2024-05-01 02:00:00+00:00
104,115,moderate,2024-05-01 02:30:00+00:00
106,111,moderate,2024-05-01 03:00:00+00:00
114,121,moderate,2024-05-01 03:30:00+00:00
119,130,moderate,2024-05-01 04:00:00+00:00
116,145,moderate,2024-05-01 04:30:00+00:00
130,160,moderate,2024-05-01 05:00:00+00:00
145,184,moderate,2024-05-01 05:30:00+00:00
172,181,moderate,2024-05-01 06:00:00+00:00
195,180,moderate,2024-05-01 06:30:00+00:00
182,178,moderate,2024-05-01 07:00:00+00:00
179,169,moderate,2024-05-01 07:30:00+00:00
172,164,moderate,2024-05-01 08:00:00+00:00
161,161,moderate,2024-05-01 08:30:00+00:00
159,151,moderate,2024-05-01 09:00:00+00:00
155,144,moderate,2024-05-01 09:30:00+00:00
148,143,moderate,2024-05-01 10:00:00+00:00
142,141,moderate,2024-05-01 10:30:00+00:00
139,136,moderate,2024-05-01 11:00:00+00:00
141,132,moderate,2024-05-01 11:30:00+00:00
134,132,moderate,2024-05-01 12:00:00+00:00
132,133,moderate,2024-05-01 12:30:00+00:00
129,137,moderate,2024-05-01 13:00:00+00:00
126,139,moderate,2024-05-01 13:30:00+00:00
137,139,moderate,2024-05-01 14:00:00+00:00
145,141,moderate,2024-05-01 14:30:00+00:00
145,135,moderate,2024-05-01 15:00:00+00:00
146,134,moderate,2024-05-01 15:30:00+00:00
148,133,moderate,2024-05-01 16:00:00+00:00
145,135,moderate,2024-05-01 16:30:00+00:00
143,133,moderate,2024-05-01 17:00:00+00:00
136,130,moderate,2024-05-01 17:30:00+00:00
137,133,moderate,2024-05-01 18:00:00+00:00
131,133,moderate,2024-05-01 18:30:00+00:00
135,128,moderate,2024-05-01 19:00:00+00:00
138,125,moderate,2024-05-01 19:30:00+00:00
130,114,moderate,2024-05-01 20:00:00+00:00
121,102,low,2024-05-01 20:30:00+00:00
107,87,low,2024-05-01 21:00:00+00:00
121,68,low,2024-05-01 21:30:00+00:00
93,62,low,2024-05-01 22:00:00+00:00
99,59,low,2024-05-01 22:30:00+00:00
101,60,low,2024-05-01 23:00:00+00:00
66,60,low,2024-05-01 23:30:00+00:00
67,60,low,2024-05-02 00:00:00+00:00
65,59,low,2024-05-02 00:30:00+00:00
67,59,low,2024-05-02 01:00:00+00:00
67,62,low,2024-05-02 01:30:00+00:00
65,64,low,2024-05-02 02:00:00+00:00
67,64,low,2024-05-02 02:30:00+00:00
69,65,low,2024-05-02 03:00:00+00:00
69,71,low,2024-05-02 03:30:00+00:00
69,66,low,2024-05-02 04:00:00+00:00
76,64,low,2024-05-02 04:30:00+00:00
71,70,low,2024-05-02 05:00:00+00:00
69,79,low,2024-05-02 05:30:00+00:00
73,79,low,2024-05-02 06:00:00+00:00
92,78,low,2024-05-02 06:30:00+00:00
86,80,low,2024-05-02 07:00:00+00:00
81,78,low,2024-05-02 07:30:00+00:00
84,72,low,2024-05-02 08:00:00+00:00
82,70,low,2024-05-02 08:30:00+00:00
85,65,low,2024-05-02 09:00:00+00:00
81,60,low,2024-05-02 09:30:00+00:00
80,56,low,2024-05-02 10:00:00+00:00
73,51,low,2024-05-02 10:30:00+00:00
69,52,low,2024-05-02 11:00:00+00:00
68,53,low,2024-05-02 11:30:00+00:00
69,50,low,2024-05-02 12:00:00+00:00
67,50,low,2024-05-02 12:30:00+00:00
63,52,low,2024-05-02 13:00:00+00:00
61,52,low,2024-05-02 13:30:00+00:00
64,56,low,2024-05-02 14:00:00+00:00
64,60,low,2024-05-02 14:30:00+00:00
69,71,low,2024-05-02 15:00:00+00:00
63,81,low,2024-05-02 15:30:00+00:00
48,89,low,2024-05-02 16:00:00+00:00
78,95,low,2024-05-02 16:30:00+00:00
91,103,low,2024-05-02 17:00:00+00:00
99,110,moderate,2024-05-02 17:30:00+00:00
108,113,moderate,2024-05-02 18:00:00+00:00
110,113,moderate,2024-05-02 18:30:00+00:00
116,117,moderate,2024-05-02 19:00:00+00:00
114,112,moderate,2024-05-02 19:30:00+00:00
118,100,low,2024-05-02 20:00:00+00:00
116,91,low,2024-05-02 20:30:00+00:00
119,81,low,2024-05-02 21:00:00+00:00
91,72,low,2024-05-02 21:30:00+00:00
82,71,low,2024-05-02 22:00:00+00:00
74,68,low,2024-05-02 22:30:00+00:00
64,69,low,2024-05-02 23:00:00+00:00
64,70,low,2024-05-02 23:30:00+00:00
65,69,low,2024-05-03 00:00:00+00:00
70,72,low,2024-05-03 00:30:00+00:00
73,72,low,2024-05-03 01:00:00+00:00
73,70,low,2024-05-03 01:30:00+00:00
69,73,low,2024-05-03 02:00:00+00:00
74,75,low,2024-05-03 02:30:00+00:00
79,78,low,2024-05-03 03:00:00+00:00
79,80,low,2024-05-03 03:30:00+00:00
79,92,low,2024-05-03 04:00:00+00:00
81,114,moderate,2024-05-03 04:30:00+00:00
88,128,moderate,2024-05-03 05:00:00+00:00
107,137,moderate,2024-05-03 05:30:00+00:00
133,136,moderate,2024-05-03 06:00:00+00:00
144,131,moderate,2024-05-03 06:30:00+00:00
150,128,moderate,2024-05-03 07:00:00+00:00
124,120,moderate,2024-05-03 07:30:00+00:00
128,117,moderate,2024-05-03 08:00:00+00:00
116,122,moderate,2024-05-03 08:30:00+00:00
114,120,moderate,2024-05-03 09:00:00+00:00
116,116,moderate,2024-05-03 09:30:00+00:00
111,112,moderate,2024-05-03 10:00:00+00:00
105,112,moderate,2024-05-03 10:30:00+00:00
108,113,moderate,2024-05-03 11:00:00+00:00
104,113,moderate,2024-05-03 11:30:00+00:00
107,111,moderate,2024-05-03 12:00:00+00:00
108,109,low,2024-05-03 12:30:00+00:00
109,109,low,2024-05-03 13:00:00+00:00
107,110,moderate,2024-05-03 13:30:00+00:00
107,116,moderate,2024-05-03 14:00:00+00:00
109,124,moderate,2024-05-03 14:30:00+00:00
118,132,moderate,2024-05-03 15:00:00+00:00
126,138,moderate,2024-05-03 15:30:00+00:00
138,143,moderate,2024-05-03 16:00:00+00:00
133,142,moderate,2024-05-03 16:30:00+00:00
148,143,moderate,2024-05-03 17:00:00+00:00
147,142,moderate,2024-05-03 17:30:00+00:00
144,148,moderate,2024-05-03 18:00:00+00:00
126,152,moderate,2024-05-03 18:30:00+00:00
141,151,moderate,2024-05-03 19:00:00+00:00
151,148,moderate,2024-05-03 19:30:00+00:00
137,149,moderate,2024-05-03 20:00:00+00:00
140,146,moderate,2024-05-03 20:30:00+00:00
140,136,moderate,2024-05-03 21:00:00+00:00
144,118,moderate,2024-05-03 21:30:00+00:00
153,107,low,2024-05-03 22:00:00+00:00
127,108,low,2024-05-03 22:30:00+00:00
118,107,low,2024-05-03 23:00:00+00:00
119,106,low,2024-05-03 23:30:00+00:00
123,108,low,2024-05-04 00:00:00+00:00
109,109,low,2024-05-04 00:30:00+00:00
110,107,low,2024-05-04 01:00:00+00:00
114,111,moderate,2024-05-04 01:30:00+00:00
112,114,moderate,2024-05-04 02:00:00+00:00
116,112,moderate,2024-05-04 02:30:00+00:00
119,115,moderate,2024-05-04 03:00:00+00:00
121,114,moderate,2024-05-04 03:30:00+00:00
122,113,moderate,2024-05-04 04:00:00+00:00
118,112,moderate,2024-05-04 04:30:00+00:00
115,114,moderate,2024-05-04 05:00:00+00:00
117,120,moderate,2024-05-04 05:30:00+00:00
117,120,moderate,2024-05-04 06:00:00+00:00
118,129,moderate,2024-05-04 06:30:00+00:00
118,129,moderate,2024-05-04 07:00:00+00:00
117,124,moderate,2024-05-04 07:30:00+00:00
115,115,moderate,2024-05-04 08:00:00+00:00
111,113,moderate,2024-05-04 08:30:00+00:00
104,107,low,2024-05-04 09:00:00+00:00
101,107,low,2024-05-04 09:30:00+00:00
97,105,low,2024-05-04 10:00:00+00:00
100,98,low,2024-05-04 10:30:00+00:00
97,98,low,2024-05-04 11:00:00+00:00
90,99,low,2024-05-04 11:30:00+00:00
93,100,low,2024-05-04 12:00:00+00:00
97,94,low,2024-05-04 12:30:00+00:00
98,99,low,2024-05-04 13:00:00+00:00
101,110,moderate,2024-05-04 13:30:00+00:00
103,116,moderate,2024-05-04 14:00:00+00:00
108,121,moderate,2024-05-04 14:30:00+00:00
118,134,moderate,2024-05-04 15:00:00+00:00
126,148,moderate,2024-05-04 15:30:00+00:00
143,159,moderate,2024-05-04 16:00:00+00:00
159,161,moderate,2024-05-04 16:30:00+00:00
169,167,moderate,2024-05-04 17:00:00+00:00
177,175,moderate,2024-05-04 17:30:00+00:00
175,181,moderate,2024-05-04 18:00:00+00:00
190,185,moderate,2024-05-04 18:30:00+00:00
189,188,moderate,2024-05-04 19:00:00+00:00
187,190,high,2024-05-04 19:30:00+00:00
189,191,high,2024-05-04 20:00:00+00:00
188,189,moderate,2024-05-04 20:30:00+00:00
187,184,moderate,2024-05-04 21:00:00+00:00
198,164,moderate,2024-05-04 21:30:00+00:00
197,160,moderate,2024-05-04 22:00:00+00:00
170,157,moderate,2024-05-04 22:30:00+00:00
176,151,moderate,2024-05-04 23:00:00+00:00
185,156,moderate,2024-05-04 23:30:00+00:00
158,158,moderate,2024-05-05 00:00:00+00:00
160,161,moderate,2024-05-05 00:30:00+00:00
165,162,moderate,2024-05-05 01:00:00+00:00
168,161,moderate,2024-05-05 01:30:00+00:00
171,161,moderate,2024-05-05 02:00:00+00:00
162,159,moderate,2024-05-05 02:30:00+00:00
164,156,moderate,2024-05-05 03:00:00+00:00
168,157,moderate,2024-05-05 03:30:00+00:00
163,158,moderate,2024-05-05 04:00:00+00:00
166,167,moderate,2024-05-05 04:30:00+00:00
164,167,moderate,2024-05-05 05:00:00+00:00
177,169,moderate,2024-05-05 05:30:00+00:00
170,168,moderate,2024-05-05 06:00:00+00:00
173,163,moderate,2024-05-05 06:30:00+00:00
169,156,moderate,2024-05-05 07:00:00+00:00
164,147,moderate,2024-05-05 07:30:00+00:00
155,142,moderate,2024-05-05 08:00:00+00:00
145,137,moderate,2024-05-05 08:30:00+00:00
139,132,moderate,2024-05-05 09:00:00+00:00
138,131,moderate,2024-05-05 09:30:00+00:00
136,131,moderate,2024-05-05 10:00:00+00:00
130,128,moderate,2024-05-05 10:30:00+00:00
132,129,moderate,2024-05-05 11:00:00+00:00
131,132,moderate,2024-05-05 11:30:00+00:00
134,134,moderate,2024-05-05 12:00:00+00:00
134,138,moderate,2024-05-05 12:30:00+00:00
136,140,moderate,2024-05-05 13:00:00+00:00
137,148,moderate,2024-05-05 13:30:00+00:00
140,153,moderate,2024-05-05 14:00:00+00:00
146,167,moderate,2024-05-05 14:30:00+00:00
