carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index,time
156,176,moderate,2024-05-05 15:00:00+00:00
176,184,moderate,2024-05-05 15:30:00+00:00
179,187,moderate,2024-05-05 16:00:00+00:00
193,190,high,2024-05-05 16:30:00+00:00
200,195,high,2024-05-05 17:00:00+00:00
200,193,high,2024-05-05 17:30:00+00:00
204,198,high,2024-05-05 18:00:00+00:00
199,202,high,2024-05-05 18:30:00+00:00
205,202,high,2024-05-05 19:00:00+00:00
206,202,high,2024-05-05 19:30:00+00:00
206,202,high,2024-05-05 20:00:00+00:00
196,192,high,2024-05-05 20:30:00+00:00
204,181,moderate,2024-05-05 21:00:00+00:00
198,162,moderate,2024-05-05 21:30:00+00:00
182,157,moderate,2024-05-05 22:00:00+00:00
173,155,moderate,2024-05-05 22:30:00+00:00
170,155,moderate,2024-05-05 23:00:00+00:00
172,159,moderate,2024-05-05 23:30:00+00:00
162,165,moderate,2024-05-06 00:00:00+00:00
165,167,moderate,2024-05-06 00:30:00+00:00
172,165,moderate,2024-05-06 01:00:00+00:00
176,163,moderate,2024-05-06 01:30:00+00:00
172,161,moderate,2024-05-06 02:00:00+00:00
173,168,moderate,2024-05-06 02:30:00+00:00
174,166,moderate,2024-05-06 03:00:00+00:00
182,177,moderate,2024-05-06 03:30:00+00:00
180,173,moderate,2024-05-06 04:00:00+00:00
181,169,moderate,2024-05-06 04:30:00+00:00
180,169,moderate,2024-05-06 05:00:00+00:00
173,163,moderate,2024-05-06 05:30:00+00:00
170,161,moderate,2024-05-06 06:00:00+00:00
167,163,moderate,2024-05-06 06:30:00+00:00
169,160,moderate,2024-05-06 07:00:00+00:00
159,153,moderate,2024-05-06 07:30:00+00:00
156,148,moderate,2024-05-06 08:00:00+00:00
155,145,moderate,2024-05-06 08:30:00+00:00
153,142,moderate,2024-05-06 09:00:00+00:00
138,138,moderate,2024-05-06 09:30:00+00:00
144,138,moderate,2024-05-06 10:00:00+00:00
138,131,moderate,2024-05-06 10:30:00+00:00
139,130,moderate,2024-05-06 11:00:00+00:00
132,132,moderate,2024-05-06 11:30:00+00:00
131,130,moderate,2024-05-06 12:00:00+00:00
131,132,moderate,2024-05-06 12:30:00+00:00
129,132,moderate,2024-05-06 13:00:00+00:00
131,132,moderate,2024-05-06 13:30:00+00:00
135,141,moderate,2024-05-06 14:00:00+00:00
137,155,moderate,2024-05-06 14:30:00+00:00
154,168,moderate,2024-05-06 15:00:00+00:00
159,172,moderate,2024-05-06 15:30:00+00:00
177,173,moderate,2024-05-06 16:00:00+00:00
181,182,moderate,2024-05-06 16:30:00+00:00
179,184,moderate,2024-05-06 17:00:00+00:00
180,189,moderate,2024-05-06 17:30:00+00:00
188,194,high,2024-05-06 18:00:00+00:00
191,191,high,2024-05-06 18:30:00+00:00
197,193,high,2024-05-06 19:00:00+00:00
197,191,high,2024-05-06 19:30:00+00:00
197,187,moderate,2024-05-06 20:00:00+00:00
184,183,moderate,2024-05-06 20:30:00+00:00
182,176,moderate,2024-05-06 21:00:00+00:00
170,166,moderate,2024-05-06 21:30:00+00:00
157,160,moderate,2024-05-06 22:00:00+00:00
176,153,moderate,2024-05-06 22:30:00+00:00
165,156,moderate,2024-05-06 23:00:00+00:00
170,155,moderate,2024-05-06 23:30:00+00:00
159,156,moderate,2024-05-07 00:00:00+00:00
159,158,moderate,2024-05-07 00:30:00+00:00
158,157,moderate,2024-05-07 01:00:00+00:00
161,161,moderate,2024-05-07 01:30:00+00:00
164,160,moderate,2024-05-07 02:00:00+00:00
169,164,moderate,2024-05-07 02:30:00+00:00
171,167,moderate,2024-05-07 03:00:00+00:00
167,175,moderate,2024-05-07 03:30:00+00:00
171,184,moderate,2024-05-07 04:00:00+00:00
182,195,high,2024-05-07 04:30:00+00:00
207,193,high,2024-05-07 05:00:00+00:00
208,189,moderate,2024-05-07 05:30:00+00:00
201,181,moderate,2024-05-07 06:00:00+00:00
183,176,moderate,2024-05-07 06:30:00+00:00
177,168,moderate,2024-05-07 07:00:00+00:00
178,160,moderate,2024-05-07 07:30:00+00:00
172,155,moderate,2024-05-07 08:00:00+00:00
157,147,moderate,2024-05-07 08:30:00+00:00
156,142,moderate,2024-05-07 09:00:00+00:00
150,140,moderate,2024-05-07 09:30:00+00:00
136,138,moderate,2024-05-07 10:00:00+00:00
152,136,moderate,2024-05-07 10:30:00+00:00
150,135,moderate,2024-05-07 11:00:00+00:00
133,129,moderate,2024-05-07 11:30:00+00:00
128,130,moderate,2024-05-07 12:00:00+00:00
125,132,moderate,2024-05-07 12:30:00+00:00
132,129,moderate,2024-05-07 13:00:00+00:00
132,137,moderate,2024-05-07 13:30:00+00:00
140,145,moderate,2024-05-07 14:00:00+00:00
150,155,moderate,2024-05-07 14:30:00+00:00
165,167,moderate,2024-05-07 15:00:00+00:00
166,178,moderate,2024-05-07 15:30:00+00:00
172,186,moderate,2024-05-07 16:00:00+00:00
170,188,moderate,2024-05-07 16:30:00+00:00
173,194,high,2024-05-07 17:00:00+00:00
197,197,high,2024-05-07 17:30:00+00:00
202,200,high,2024-05-07 18:00:00+00:00
205,205,high,2024-05-07 18:30:00+00:00
204,212,high,2024-05-07 19:00:00+00:00
207,206,high,2024-05-07 19:30:00+00:00
217,204,high,2024-05-07 20:00:00+00:00
208,196,high,2024-05-07 20:30:00+00:00
205,187,moderate,2024-05-07 21:00:00+00:00
199,171,moderate,2024-05-07 21:30:00+00:00
189,164,moderate,2024-05-07 22:00:00+00:00
172,161,moderate,2024-05-07 22:30:00+00:00
169,160,moderate,2024-05-07 23:00:00+00:00
166,161,moderate,2024-05-07 23:30:00+00:00
165,159,moderate,2024-05-08 00:00:00+00:00
160,160,moderate,2024-05-08 00:30:00+00:00
163,158,moderate,2024-05-08 01:00:00+00:00
166,161,moderate,2024-05-08 01:30:00+00:00
161,161,moderate,2024-05-08 02:00:00+00:00
167,165,moderate,2024-05-08 02:30:00+00:00
166,172,moderate,2024-05-08 03:00:00+00:00
172,182,moderate,2024-05-08 03:30:00+00:00
174,189,moderate,2024-05-08 04:00:00+00:00
193,198,high,2024-05-08 04:30:00+00:00
201,202,high,2024-05-08 05:00:00+00:00
215,201,high,2024-05-08 05:30:00+00:00
207,200,high,2024-05-08 06:00:00+00:00
202,191,high,2024-05-08 06:30:00+00:00
201,182,moderate,2024-05-08 07:00:00+00:00
189,175,moderate,2024-05-08 07:30:00+00:00
179,162,moderate,2024-05-08 08:00:00+00:00
170,143,moderate,2024-05-08 08:30:00+00:00
155,125,moderate,2024-05-08 09:00:00+00:00
136,106,low,2024-05-08 09:30:00+00:00
125,98,low,2024-05-08 10:00:00+00:00
104,94,low,2024-05-08 10:30:00+00:00
97,92,low,2024-05-08 11:00:00+00:00
94,93,low,2024-05-08 11:30:00+00:00
93,90,low,2024-05-08 12:00:00+00:00
95,88,low,2024-05-08 12:30:00+00:00
91,92,low,2024-05-08 13:00:00+00:00
87,91,low,2024-05-08 13:30:00+00:00
96,98,low,2024-05-08 14:00:00+00:00
96,118,moderate,2024-05-08 14:30:00+00:00
105,131,moderate,2024-05-08 15:00:00+00:00
126,152,moderate,2024-05-08 15:30:00+00:00
138,162,moderate,2024-05-08 16:00:00+00:00
164,167,moderate,2024-05-08 16:30:00+00:00
174,172,moderate,2024-05-08 17:00:00+00:00
178,178,moderate,2024-05-08 17:30:00+00:00
179,182,moderate,2024-05-08 18:00:00+00:00
178,183,moderate,2024-05-08 18:30:00+00:00
180,183,moderate,2024-05-08 19:00:00+00:00
184,181,moderate,2024-05-08 19:30:00+00:00
178,175,moderate,2024-05-08 20:00:00+00:00
176,157,moderate,2024-05-08 20:30:00+00:00
171,143,moderate,2024-05-08 21:00:00+00:00
174,134,moderate,2024-05-08 21:30:00+00:00
144,126,moderate,2024-05-08 22:00:00+00:00
169,116,moderate,2024-05-08 22:30:00+00:00
131,112,moderate,2024-05-08 23:00:00+00:00
120,116,moderate,2024-05-08 23:30:00+00:00
130,112,moderate,2024-05-09 00:00:00+00:00
118,110,moderate,2024-05-09 00:30:00+00:00
114,109,low,2024-05-09 01:00:00+00:00
116,111,moderate,2024-05-09 01:30:00+00:00
117,112,moderate,2024-05-09 02:00:00+00:00
119,108,low,2024-05-09 02:30:00+00:00
121,112,moderate,2024-05-09 03:00:00+00:00
117,113,moderate,2024-05-09 03:30:00+00:00
120,115,moderate,2024-05-09 04:00:00+00:00
120,121,moderate,2024-05-09 04:30:00+00:00
123,132,moderate,2024-05-09 05:00:00+00:00
134,150,moderate,2024-05-09 05:30:00+00:00
137,150,moderate,2024-05-09 06:00:00+00:00
154,147,moderate,2024-05-09 06:30:00+00:00
148,140,moderate,2024-05-09 07:00:00+00:00
144,137,moderate,2024-05-09 07:30:00+00:00
137,122,moderate,2024-05-09 08:00:00+00:00
132,113,moderate,2024-05-09 08:30:00+00:00
123,106,low,2024-05-09 09:00:00+00:00
113,103,low,2024-05-09 09:30:00+00:00
109,101,low,2024-05-09 10:00:00+00:00
105,98,low,2024-05-09 10:30:00+00:00
104,97,low,2024-05-09 11:00:00+00:00
100,95,low,2024-05-09 11:30:00+00:00
101,96,low,2024-05-09 12:00:00+00:00
99,95,low,2024-05-09 12:30:00+00:00
103,98,low,2024-05-09 13:00:00+00:00
100,106,low,2024-05-09 13:30:00+00:00
104,115,moderate,2024-05-09 14:00:00+00:00
115,125,moderate,2024-05-09 14:30:00+00:00
126,143,moderate,2024-05-09 15:00:00+00:00
138,158,moderate,2024-05-09 15:30:00+00:00
140,173,moderate,2024-05-09 16:00:00+00:00
166,177,moderate,2024-05-09 16:30:00+00:00
180,186,moderate,2024-05-09 17:00:00+00:00
188,198,high,2024-05-09 17:30:00+00:00
190,200,high,2024-05-09 18:00:00+00:00
198,202,high,2024-05-09 18:30:00+00:00
207,206,high,2024-05-09 19:00:00+00:00
207,208,high,2024-05-09 19:30:00+00:00
211,207,high,2024-05-09 20:00:00+00:00
212,209,high,2024-05-09 20:30:00+00:00
210,202,high,2024-05-09 21:00:00+00:00
210,193,high,2024-05-09 21:30:00+00:00
196,187,moderate,2024-05-09 22:00:00+00:00
193,180,moderate,2024-05-09 22:30:00+00:00
195,174,moderate,2024-05-09 23:00:00+00:00
178,174,moderate,2024-05-09 23:30:00+00:00
180,173,moderate,2024-05-10 00:00:00+00:00
175,170,moderate,2024-05-10 00:30:00+00:00
178,169,moderate,2024-05-10 01:00:00+00:00
176,172,moderate,2024-05-10 01:30:00+00:00
174,174,moderate,2024-05-10 02:00:00+00:00
178,173,moderate,2024-05-10 02:30:00+00:00
178,174,moderate,2024-05-10 03:00:00+00:00
175,178,moderate,2024-05-10 03:30:00+00:00
179,180,moderate,2024-05-10 04:00:00+00:00
185,182,moderate,2024-05-10 04:30:00+00:00
191,186,moderate,2024-05-10 05:00:00+00:00
196,186,moderate,2024-05-10 05:30:00+00:00
202,183,moderate,2024-05-10 06:00:00+00:00
196,180,moderate,2024-05-10 06:30:00+00:00
187,172,moderate,2024-05-10 07:00:00+00:00
180,166,moderate,2024-05-10 07:30:00+00:00
176,155,moderate,2024-05-10 08:00:00+00:00
169,145,moderate,2024-05-10 08:30:00+00:00
157,138,moderate,2024-05-10 09:00:00+00:00
147,129,moderate,2024-05-10 09:30:00+00:00
139,123,moderate,2024-05-10 10:00:00+00:00
133,116,moderate,2024-05-10 10:30:00+00:00
130,110,moderate,2024-05-10 11:00:00+00:00
121,103,low,2024-05-10 11:30:00+00:00
111,100,low,2024-05-10 12:00:00+00:00
103,100,low,2024-05-10 12:30:00+00:00
105,99,low,2024-05-10 13:00:00+00:00
105,100,low,2024-05-10 13:30:00+00:00
105,105,low,2024-05-10 14:00:00+00:00
107,112,moderate,2024-05-10 14:30:00+00:00
114,122,moderate,2024-05-10 15:00:00+00:00
125,136,moderate,2024-05-10 15:30:00+00:00
132,144,moderate,2024-05-10 16:00:00+00:00
146,155,moderate,2024-05-10 16:30:00+00:00
150,159,moderate,2024-05-10 17:00:00+00:00
167,167,moderate,2024-05-10 17:30:00+00:00
173,175,moderate,2024-05-10 18:00:00+00:00
173,179,moderate,2024-05-10 18:30:00+00:00
176,183,moderate,2024-05-10 19:00:00+00:00
179,185,moderate,2024-05-10 19:30:00+00:00
181,189,moderate,2024-05-10 20:00:00+00:00
180,189,moderate,2024-05-10 20:30:00+00:00
166,182,moderate,2024-05-10 21:00:00+00:00
159,163,moderate,2024-05-10 21:30:00+00:00
146,150,moderate,2024-05-10 22:00:00+00:00
191,149,moderate,2024-05-10 22:30:00+00:00
203,145,moderate,2024-05-10 23:00:00+00:00
161,147,moderate,2024-05-10 23:30:00+00:00
145,146,moderate,2024-05-11 00:00:00+00:00
143,134,moderate,2024-05-11 00:30:00+00:00
139,130,moderate,2024-05-11 01:00:00+00:00
139,120,moderate,2024-05-11 01:30:00+00:00
141,118,moderate,2024-05-11 02:00:00+00:00
134,117,moderate,2024-05-11 02:30:00+00:00
136,115,moderate,2024-05-11 03:00:00+00:00
136,116,moderate,2024-05-11 03:30:00+00:00
134,117,moderate,2024-05-11 04:00:00+00:00
133,119,moderate,2024-05-11 04:30:00+00:00
131,121,moderate,2024-05-11 05:00:00+00:00
124,132,moderate,2024-05-11 05:30:00+00:00
118,128,moderate,2024-05-11 06:00:00+00:00
111,128,moderate,2024-05-11 06:30:00+00:00
105,122,moderate,2024-05-11 07:00:00+00:00
101,116,moderate,2024-05-11 07:30:00+00:00
95,109,low,2024-05-11 08:00:00+00:00
89,94,low,2024-05-11 08:30:00+00:00
87,88,low,2024-05-11 09:00:00+00:00
84,75,low,2024-05-11 09:30:00+00:00
79,68,low,2024-05-11 10:00:00+00:00
74,60,low,2024-05-11 10:30:00+00:00
74,54,low,2024-05-11 11:00:00+00:00
77,51,low,2024-05-11 11:30:00+00:00
78,50,low,2024-05-11 12:00:00+00:00
75,52,low,2024-05-11 12:30:00+00:00
75,52,low,2024-05-11 13:00:00+00:00
78,48,low,2024-05-11 13:30:00+00:00
81,48,low,2024-05-11 14:00:00+00:00
85,47,low,2024-05-11 14:30:00+00:00
87,57,low,2024-05-11 15:00:00+00:00
90,62,low,2024-05-11 15:30:00+00:00
92,77,low,2024-05-11 16:00:00+00:00
94,88,low,2024-05-11 16:30:00+00:00
96,99,low,2024-05-11 17:00:00+00:00
99,108,low,2024-05-11 17:30:00+00:00
104,111,moderate,2024-05-11 18:00:00+00:00
107,105,low,2024-05-11 18:30:00+00:00
111,104,low,2024-05-11 19:00:00+00:00
110,103,low,2024-05-11 19:30:00+00:00
110,98,low,2024-05-11 20:00:00+00:00
111,87,low,2024-05-11 20:30:00+00:00
109,76,low,2024-05-11 21:00:00+00:00
90,80,low,2024-05-11 21:30:00+00:00
88,79,low,2024-05-11 22:00:00+00:00
82,78,low,2024-05-11 22:30:00+00:00
80,77,low,2024-05-11 23:00:00+00:00
80,79,low,2024-05-11 23:30:00+00:00
77,78,low,2024-05-12 00:00:00+00:00
76,77,low,2024-05-12 00:30:00+00:00
78,74,low,2024-05-12 01:00:00+00:00
80,71,low,2024-05-12 01:30:00+00:00
81,68,low,2024-05-12 02:00:00+00:00
73,65,low,2024-05-12 02:30:00+00:00
74,66,low,2024-05-12 03:00:00+00:00
70,75,low,2024-05-12 03:30:00+00:00
67,75,low,2024-05-12 04:00:00+00:00
77,79,low,2024-05-12 04:30:00+00:00
77,78,low,2024-05-12 05:00:00+00:00
83,79,low,2024-05-12 05:30:00+00:00
79,80,low,2024-05-12 06:00:00+00:00
79,79,low,2024-05-12 06:30:00+00:00
82,78,low,2024-05-12 07:00:00+00:00
77,68,low,2024-05-12 07:30:00+00:00
76,60,low,2024-05-12 08:00:00+00:00
68,56,low,2024-05-12 08:30:00+00:00
56,51,low,2024-05-12 09:00:00+00:00
54,42,low,2024-05-12 09:30:00+00:00
45,41,low,2024-05-12 10:00:00+00:00
40,40,low,2024-05-12 10:30:00+00:00
40,44,low,2024-05-12 11:00:00+00:00
39,38,low,2024-05-12 11:30:00+00:00
44,35,low,2024-05-12 12:00:00+00:00
39,37,low,2024-05-12 12:30:00+00:00
37,40,low,2024-05-12 13:00:00+00:00
39,49,low,2024-05-12 13:30:00+00:00
41,54,low,2024-05-12 14:00:00+00:00
48,57,low,2024-05-12 14:30:00+00:00
54,68,low,2024-05-12 15:00:00+00:00
54,79,low,2024-05-12 15:30:00+00:00
71,84,low,2024-05-12 16:00:00+00:00
82,94,low,2024-05-12 16:30:00+00:00
92,108,low,2024-05-12 17:00:00+00:00
106,117,moderate,2024-05-12 17:30:00+00:00
114,121,moderate,2024-05-12 18:00:00+00:00
117,126,moderate,2024-05-12 18:30:00+00:00
120,127,moderate,2024-05-12 19:00:00+00:00
126,125,moderate,2024-05-12 19:30:00+00:00
127,120,moderate,2024-05-12 20:00:00+00:00
126,116,moderate,2024-05-12 20:30:00+00:00
135,115,moderate,2024-05-12 21:00:00+00:00
120,102,low,2024-05-12 21:30:00+00:00
111,86,low,2024-05-12 22:00:00+00:00
95,87,low,2024-05-12 22:30:00+00:00
89,92,low,2024-05-12 23:00:00+00:00
111,90,low,2024-05-12 23:30:00+00:00
95,86,low,2024-05-13 00:00:00+00:00
93,85,low,2024-05-13 00:30:00+00:00
88,86,low,2024-05-13 01:00:00+00:00
86,95,low,2024-05-13 01:30:00+00:00
85,101,low,2024-05-13 02:00:00+00:00
94,101,low,2024-05-13 02:30:00+00:00
99,108,low,2024-05-13 03:00:00+00:00
103,98,low,2024-05-13 03:30:00+00:00
113,105,low,2024-05-13 04:00:00+00:00
104,116,moderate,2024-05-13 04:30:00+00:00
99,128,moderate,2024-05-13 05:00:00+00:00
114,135,moderate,2024-05-13 05:30:00+00:00
122,143,moderate,2024-05-13 06:00:00+00:00
129,150,moderate,2024-05-13 06:30:00+00:00
129,147,moderate,2024-05-13 07:00:00+00:00
135,143,moderate,2024-05-13 07:30:00+00:00
134,138,moderate,2024-05-13 08:00:00+00:00
124,136,moderate,2024-05-13 08:30:00+00:00
122,126,moderate,2024-05-13 09:00:00+00:00
117,123,moderate,2024-05-13 09:30:00+00:00
155,118,moderate,2024-05-13 10:00:00+00:00
113,114,moderate,2024-05-13 10:30:00+00:00
109,110,moderate,2024-05-13 11:00:00+00:00
109,106,low,2024-05-13 11:30:00+00:00
105,102,low,2024-05-13 12:00:00+00:00
103,98,low,2024-05-13 12:30:00+00:00
98,97,low,2024-05-13 13:00:00+00:00
93,94,low,2024-05-13 13:30:00+00:00
99,94,low,2024-05-13 14:00:00+00:00
95,99,low,2024-05-13 14:30:00+00:00
98,106,low,2024-05-13 15:00:00+00:00
99,108,low,2024-05-13 15:30:00+00:00
109,113,moderate,2024-05-13 16:00:00+00:00
109,116,moderate,2024-05-13 16:30:00+00:00
115,120,moderate,2024-05-13 17:00:00+00:00
107,123,moderate,2024-05-13 17:30:00+00:00
110,125,moderate,2024-05-13 18:00:00+00:00
116,118,moderate,2024-05-13 18:30:00+00:00
116,119,moderate,2024-05-13 19:00:00+00:00
116,121,moderate,2024-05-13 19:30:00+00:00
111,117,moderate,2024-05-13 20:00:00+00:00
118,102,low,2024-05-13 20:30:00+00:00
117,94,low,2024-05-13 21:00:00+00:00
117,94,low,2024-05-13 21:30:00+00:00
92,83,low,2024-05-13 22:00:00+00:00
92,80,low,2024-05-13 22:30:00+00:00
97,82,low,2024-05-13 23:00:00+00:00
87,74,low,2024-05-13 23:30:00+00:00
83,74,low,2024-05-14 00:00:00+00:00
74,68,low,2024-05-14 00:30:00+00:00
74,67,low,2024-05-14 01:00:00+00:00
70,73,low,2024-05-14 01:30:00+00:00
67,73,low,2024-05-14 02:00:00+00:00
71,63,low,2024-05-14 02:30:00+00:00
70,62,low,2024-05-14 03:00:00+00:00
71,62,low,2024-05-14 03:30:00+00:00
71,69,low,2024-05-14 04:00:00+00:00
74,91,low,2024-05-14 04:30:00+00:00
71,100,low,2024-05-14 05:00:00+00:00
72,114,moderate,2024-05-14 05:30:00+00:00
71,123,moderate,2024-05-14 06:00:00+00:00
112,130,moderate,2024-05-14 06:30:00+00:00
122,133,moderate,2024-05-14 07:00:00+00:00
121,139,moderate,2024-05-14 07:30:00+00:00
117,140,moderate,2024-05-14 08:00:00+00:00
131,138,moderate,2024-05-14 08:30:00+00:00
125,137,moderate,2024-05-14 09:00:00+00:00
122,136,moderate,2024-05-14 09:30:00+00:00
118,134,moderate,2024-05-14 10:00:00+00:00
113,133,moderate,2024-05-14 10:30:00+00:00
123,130,moderate,2024-05-14 11:00:00+00:00
122,128,moderate,2024-05-14 11:30:00+00:00
122,125,moderate,2024-05-14 12:00:00+00:00
122,124,moderate,2024-05-14 12:30:00+00:00
123,127,moderate,2024-05-14 13:00:00+00:00
118,133,moderate,2024-05-14 13:30:00+00:00
122,140,moderate,2024-05-14 14:00:00+00:00
125,148,moderate,2024-05-14 14:30:00+00:00
142,156,moderate,2024-05-14 15:00:00+00:00
165,165,moderate,2024-05-14 15:30:00+00:00
153,170,moderate,2024-05-14 16:00:00+00:00
178,178,moderate,2024-05-14 16:30:00+00:00
177,181,moderate,2024-05-14 17:00:00+00:00
181,191,high,2024-05-14 17:30:00+00:00
177,191,high,2024-05-14 18:00:00+00:00
191,185,moderate,2024-05-14 18:30:00+00:00
177,184,moderate,2024-05-14 19:00:00+00:00
180,184,moderate,2024-05-14 19:30:00+00:00
173,178,moderate,2024-05-14 20:00:00+00:00
162,161,moderate,2024-05-14 20:30:00+00:00
158,150,moderate,2024-05-14 21:00:00+00:00
156,129,moderate,2024-05-14 21:30:00+00:00
145,115,moderate,2024-05-14 22:00:00+00:00
164,115,moderate,2024-05-14 22:30:00+00:00
141,118,moderate,2024-05-14 23:00:00+00:00
123,124,moderate,2024-05-14 23:30:00+00:00
125,125,moderate,2024-05-15 00:00:00+00:00
129,121,moderate,2024-05-15 00:30:00+00:00
127,122,moderate,2024-05-15 01:00:00+00:00
122,124,moderate,2024-05-15 01:30:00+00:00
122,125,moderate,2024-05-15 02:00:00+00:00
126,128,moderate,2024-05-15 02:30:00+00:00
130,132,moderate,2024-05-15 03:00:00+00:00
127,149,moderate,2024-05-15 03:30:00+00:00
95,158,moderate,2024-05-15 04:00:00+00:00
153,174,moderate,2024-05-15 04:30:00+00:00
167,184,moderate,2024-05-15 05:00:00+00:00
190,193,high,2024-05-15 05:30:00+00:00
192,191,high,2024-05-15 06:00:00+00:00
202,195,high,2024-05-15 06:30:00+00:00
187,191,high,2024-05-15 07:00:00+00:00
187,186,moderate,2024-05-15 07:30:00+00:00
184,182,moderate,2024-05-15 08:00:00+00:00
183,166,moderate,2024-05-15 08:30:00+00:00
179,174,moderate,2024-05-15 09:00:00+00:00
160,167,moderate,2024-05-15 09:30:00+00:00
174,163,moderate,2024-05-15 10:00:00+00:00
155,160,moderate,2024-05-15 10:30:00+00:00
162,155,moderate,2024-05-15 11:00:00+00:00
159,155,moderate,2024-05-15 11:30:00+00:00
148,151,moderate,2024-05-15 12:00:00+00:00
140,149,moderate,2024-05-15 12:30:00+00:00
149,155,moderate,2024-05-15 13:00:00+00:00
144,158,moderate,2024-05-15 13:30:00+00:00
149,158,moderate,2024-05-15 14:00:00+00:00
163,158,moderate,2024-05-15 14:30:00+00:00
164,164,moderate,2024-05-15 15:00:00+00:00
175,172,moderate,2024-05-15 15:30:00+00:00
175,174,moderate,2024-05-15 16:00:00+00:00
180,175,moderate,2024-05-15 16:30:00+00:00
185,182,moderate,2024-05-15 17:00:00+00:00
182,190,high,2024-05-15 17:30:00+00:00
189,192,high,2024-05-15 18:00:00+00:00
184,190,high,2024-05-15 18:30:00+00:00
189,195,high,2024-05-15 19:00:00+00:00
189,194,high,2024-05-15 19:30:00+00:00
187,194,high,2024-05-15 20:00:00+00:00
189,186,moderate,2024-05-15 20:30:00+00:00
174,187,moderate,2024-05-15 21:00:00+00:00
172,184,moderate,2024-05-15 21:30:00+00:00
159,185,moderate,2024-05-15 22:00:00+00:00
154,175,moderate,2024-05-15 22:30:00+00:00
